time_s,speed_rpm,current_A,back_emf_V,T_em_Nm,T_fan_Nm,P_fan_out_W,P_copper_W,P_eddy_W,P_hysteresis_W,P_mec_W,P_in_W,efficiency
0.39950,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.39960,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.39970,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.39980,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.39990,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40000,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40010,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40020,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40030,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40040,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40050,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40060,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40070,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40080,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40090,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40100,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40110,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40120,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40130,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40140,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40150,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40160,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40170,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40180,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40190,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40200,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40210,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40220,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40230,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40240,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40250,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40260,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40270,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40280,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40290,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40300,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40310,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40320,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40330,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40340,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40350,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40360,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40370,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40380,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40390,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40400,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40410,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40420,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40430,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40440,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40450,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40460,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40470,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40480,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40490,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40500,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40510,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40520,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40530,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40540,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40550,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40560,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40570,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40580,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40590,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40600,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40610,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40620,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40630,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40640,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40650,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40660,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40670,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40680,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40690,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40700,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40710,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40720,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40730,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40740,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40750,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40760,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40770,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40780,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40790,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40800,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40810,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40820,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40830,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40840,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40850,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40860,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40870,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40880,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40890,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40900,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40910,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40920,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40930,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40940,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40950,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40960,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40970,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.40980,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.40990,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41000,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41010,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41020,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41030,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41040,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41050,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41060,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41070,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41080,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41090,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41100,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41110,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41120,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41130,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41140,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41150,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41160,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41170,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41180,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41190,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41200,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41210,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41220,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41230,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41240,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41250,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41260,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41270,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41280,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41290,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41300,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41310,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41320,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41330,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41340,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41350,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41360,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41370,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41380,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41390,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41400,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41410,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41420,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41430,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41440,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41450,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41460,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41470,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41480,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41490,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41500,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41510,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41520,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41530,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41540,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41550,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41560,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41570,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41580,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41590,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41600,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41610,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41620,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41630,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41640,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41650,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41660,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41670,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41680,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41690,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41700,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41710,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41720,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41730,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41740,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41750,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41760,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41770,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41780,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41790,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41800,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41810,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41820,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41830,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41840,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41850,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41860,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41870,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41880,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41890,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41900,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41910,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41920,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41930,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41940,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41950,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41960,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41970,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.41980,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.41990,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42000,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42010,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42020,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42030,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42040,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42050,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42060,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42070,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
